"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Female","Female",62,98,7.5,"Sophomore",3,2.5,21,0,3,80,140,8,18,40,40,3,"dozens",32,"none","none","Switched at Birth","Stat100_ONL"
"Female","Female",60,128,5,"Sophomore",6,3.9,30,0,1,95,80,7,30,50,52,7,"one",75,"Princess Bride","How I Met Your Mother","Parks and Recreation","Stat100_ONL"
"Female","Female",65,108,8,"Sophomore",6,3.7,33,0,0,0,0,6,6,46,49,7,"few",8,"None","Star Trek","Transformers prime","Stat100_ONL"
"Male","Male",75,185,11,"Sophomore",2,2.8,24,4,2,110,0,7.5,10,44,45,6,"few",90,"Top Gun","Friends","Cops","Stat100_ONL"
"Male","Male",69,160,8.5,"Senior",7,3,28,1,1,120,0,7.5,8,47,49,6,"few",40,"None","None","None","Stat100_ONL"
"Male","Male",72,185,12.5,"Junior",2,3.8,31,3,1,100,31,8,12,54,60,1,"dozens",100,"Fellowship of the ring","Game of thrones","How i met your mother","Stat100_ONL"
"Male","Male",68,140,9,"Sophomore",2,3.6,31,0,1,125,30,8,4,45,45,5,"few",10,"The Dark Knight","Game of Throne","Peaky Blinders","Stat100_ONL"
"Male","Male",68,190,9.5,"Sophomore",4,2.5,30,0,2,140,0,7,5,48,49,3,"few",30,"The Dark Knight","Narcos","Breaking Bad","Stat100_ONL"
"Female","Female",61,149,6,"Sophomore",3.5,2.9,24,3,1,100,20,6,23,42,45,3,"one",40,"The Proposal","Shameless","Gilmore Girls","Stat100_ONL"
"Female","Female",62,150,6,"Senior",5,2.4,34,2,2,100,120,8,20,52,53,7,"few",50,"Inglourious Basterds","Game of Thrones","Parks and Recreation","Stat100_ONL"
"Female","Female",63,117,5.5,"Senior",4,3.1,29,4,2,0,5,6,5,46,57,7,"few",30,"Leon the professional","the south park","rick and morty","Stat100_ONL"
"Female","Female",65,180,7.5,"Sophomore",2,3.3,27,1,1,68,0,8.5,15,49,53,7,"few",90,"The Breakfast Club","Shameless","How to get away with murder","Stat100_ONL"
"Female","Female",61,132,5.5,"Sophomore",4,3.7,34,1,0,0,45,8,12,46,47,3,"few",85,"none","Grey's Anatomy","Dance Moms","Stat100_ONL"
"Male","Male",69,145,10,"Junior",2,3.3,34,3,2,95,4,7.5,10,50,53,2,"dozens",0,"The Dark Knight","Game of Thrones","Rick and Morty","Stat100_ONL"
"Female","Female",67,114,7.5,"Freshman",1.5,3,32,1,0,0,200,8,5,46,48,7,"one",50,"about time","none","none","Stat100_ONL"
"Male","Male",70,130,8.5,"Sophomore",3,3.2,29,0,1,95,120,7,4,53,56,3,"few",30,"Avengers","none","none","Stat100_ONL"
"Female","Female",62,142,8,"Sophomore",6,3.8,32,5,1,90,12,8,18,49,48,4,"few",50,"Good Will Hunting","It's Always Sunny in Philadelphia","New Girl","Stat100_ONL"
"Female","Female",66,185,8,"Junior",2,3.4,29,3,1,100,1,8.5,30,48,49,5,"few",50,"begin again","Parks and rec","Gilmore Girls","Stat100_ONL"
"Female","Female",61,115,6.5,"Senior",1.5,2.2,29,1,2,105,0,7,40,64,65,8,"few",70,"Clueless","Game of Thrones","Parks and Rec","Stat100_ONL"
"Female","Female",66,150,8,"Freshman",3,4,35,0,1,100,150,7,15,48,51,7,"few",70,"She's the Man","Friends","The Office","Stat100_ONL"
"Female","Female",65,157,9.5,"Sophomore",2.5,2.3,29,4,1,60,20,8,7,39,38,8,"few",10,"Saw","Law and Order","Spongebob","Stat100_ONL"
"Female","Female",64,125,8,"Junior",3,3.9,31,4,3,93,10,8,10,51,55,4,"few",80,"none","none","none","Stat100_ONL"
"Female","Female",64,150,8,"Junior",3,3.3,26,0,1,100,20,7,21,40,40,7,"one",50,"Love Jones","power","insecure","Stat100_ONL"
"Male","Male",73,215,11,"Freshman",5,3.7,35,0,1,40,500,7,2,46,51,8,"few",40,"Titanic","Big Bang","Modern Family","Stat100_ONL"
"Female","Female",60,130,7,"Freshman",3,3.2,22,0,4,0,8,7.5,13,37,41,6,"one",20,"Finding NWMO","Shameless","Awkward","Stat100_ONL"
"Female","Female",66,135,9,"Junior",2,2.9,25,0,1,95,200,6.5,9,47,51,6,"few",50,"Harry Potter and the Deathly Hallows","Teen Wolf","The Vampire Diaries","Stat100_ONL"
"Female","Female",62,120,6.5,"Sophomore",4,2.2,22,0,1,70,500,4,4,49,58,5,"few",40,"The Martian","Grey's Anatomy","One Tree Hill","Stat100_ONL"
"Female","Female",62,109,7.5,"Sophomore",3.5,2.9,26,0,1,120,0,6,9,58,57,7,"few",40,"Deadpool","Game of Thrones","American Horror Story","Stat100_ONL"
"Female","Female",64,145,8,"Sophomore",1,3.8,26,6,1,90,300,7,14,49,49,3,"hundreds",30,"Not sure","Weeds","30 Rock","Stat100_ONL"
"Male","Male",75,220,14,"Junior",3,2.1,35,3,1,100,200,8,4,50,51,7,"few",10,"Lord of the Rings","Game of Thrones","Its Always Sunny In Philadelpia","Stat100_ONL"
"Female","Female",63,100,6,"Sophomore",3.5,3,22,1,3,0,4,7.5,20,39,41,5,"one",100,"Coraline","Friends","How to get away with murder","Stat100_ONL"
"Male","Male",67,130,9.5,"Senior",7,3,29,1,5,110,110,9,9,47,47,7,"none",10,"the game","game of thrones","walking dead","Stat100_ONL"
"Female","Female",64,117,7.5,"Sophomore",1,3.8,30,0,1,60,40,8,10,51,52,8,"few",50,"none","none","none","Stat100_ONL"
"Male","Male",69,138,9,"Sophomore",4,3.8,33,0,1,100,58,6.5,10,53,55,3,"few",90,"Up","Parks and Recreation","White Collar","Stat100_ONL"
"Male","Male",68,133,9.5,"Sophomore",3,2.9,29,1,1,0,100,7,2,50,54,1,"hundreds",30,"none","Game of Thrones","Friends","Stat100_ONL"
"Male","Male",67,108,9,"Sophomore",9,3.5,29,2,1,27,200,6.5,7,54,57,7,"thousands",65,"Batman series","GOT"," none","Stat100_ONL"
"Female","Female",66,114,7.5,"Junior",7,3.4,30,0,0,0,0,7.5,10,49,49,2,"few",60,"Best??? emmm I guess before sunset?","none","none","Stat100_ONL"
"Female","Female",70,170,9.5,"Sophomore",3,3.6,24,3,1,90,25,8,16,51,52,4,"few",60,"The Hunger Games","Friends","The Office","Stat100_ONL"
"Female","Female",66,180,9.5,"Sophomore",3,3.5,30,2,2,90,100,7.5,20,54,51,6,"few",10,"The Notebook","NCIS","Grey's Anatomy","Stat100_ONL"
"Male","Male",70,184,10,"Sophomore",1.5,3.1,25,4,3,100,100,9,7,50,53,7,"few",100,"american sniper","the office","scrubs","Stat100_ONL"
"Female","Female",62,145,8,"Sophomore",3,3,28,10,2,45,55,6,25,42,42,5,"one",50,"Star Wars","Shameless","Game of Thrones","Stat100_ONL"
"Female","Female",68,145,8.5,"Junior",3,2.4,31,3,1,81,36,6,6,53,56,7,"few",20,"The Last Song","Law and Order, Special Victims Unit","Orange is the New Black","Stat100_ONL"
"Female","Female",68,130,8.5,"Junior",2.5,3.3,24,1,1,95,0,6.5,20,44,45,2,"dozens",50,"The Night Before","South Park","Key & Peele","Stat100_ONL"
"Female","Female",62,98,6,"Freshman",2.5,4,31,0,1,0,100,7,5,44,47,2,"few",30,"Me Before You","Person of Interests","Friends","Stat100_ONL"
"Female","Female",62,110,6.5,"Sophomore",2,3.8,32,0,1,55,21,8,6,50,55,3,"few",7,"none","none","none","Stat100_ONL"
"Male","Male",69,143,8.5,"Sophomore",2.5,3.8,34,0,4,120,100,7.5,8,52,51,7,"thousands",0,"catch me if you can","Game of Thromes","How I Met Your Mother","Stat100_ONL"
"Female","Female",69,192,10,"Freshman",1.5,3.4,29,2,0,90,11,6.5,15,49,58,9,"few",50,"Across the Universe","Parks & Recreation","Sons of Anarchy","Stat100_ONL"
"Male","Male",72,185,11,"Sophomore",3,3.2,24,4,1,110,200,7,8,45,48,3,"hundreds",60,"Pulp Fiction","South Park","Rick and Morty","Stat100_ONL"
"Female","Female",63,111,7.5,"Freshman",1,4,23,2,1,90,0,6,25,41,47,3,"few",90,"The Notebook","The Ozark","Shameless","Stat100_ONL"
"Male","Male",68,155,10,"Senior",3,2.9,27,2,1,110,400,6,7,46,48,3,"one",50,"Moana","House, M.D.","White Collar","Stat100_ONL"
"Female","Female",67,135,9,"Freshman",3,3.8,30,1,1,85,400,7,15,44,46,3,"one",70,"Bridesmaids","Scandal","Greys Anatomy","Stat100_ONL"
"Female","Female",60,120,6,"Sophomore",4,2.8,25,11,2,110,300,7,22,52,51,3,"few",40,"longest ride","Greys Anatomy","One Tree Hill","Stat100_ONL"
"Male","Male",69,145,11,"Senior",1,2.5,29,3,2,103,10,5,5,54,57,2,"thousands",100,"Pulp Fiction","Game of Thrones","Rick and Morty","Stat100_ONL"
"Female","Female",68,135,9,"Sophomore",3,4,32,1,1,80,21,8,12,54,54,7,"one",10,"Hunger Games","Pretty Little Liars","Switched at Birth","Stat100_ONL"
"Female","Female",68,173,11,"Freshman",4,3.8,30,4,5,105,2,7.5,4,44,43,10,"millions",100,"Arrival","Game of Thrones","Attack on Titan","Stat100_ONL"
"Male","Male",75,240,13,"Junior",6,2.9,29,3,1,115,500,7.5,6,50,52,6,"few",100,"Dunkirk","Archer","Its Always Sunny In Philidelphia","Stat100_ONL"
"Female","Female",67,154,8,"Senior",6,3.8,30,0,0,0,60,8,25,47,50,5,"one",20,"X-Man","none","none","Stat100_ONL"
"Male","Male",75,198,12,"Senior",4,2.8,28,1,1,125,4,5.5,10,52,59,7,"millions",10,"Act of Valor","Air Crash Investigation","Engineering Marvels","Stat100_ONL"
"Male","Male",73,175,11.5,"Sophomore",1.5,3.6,29,14,1,90,25,7,10,48,52,3,"few",10,"Pulp Fiction","Breaking Bad","Game of Thrones","Stat100_ONL"
"Female","Female",63,116,6,"Junior",3,3.7,26,0,2,0,20,7.5,10,50,50,3,"few",10,"Hidden Figures","Friends","Arrow","Stat100_ONL"
"Female","Female",67,250,8.5,"Senior",2.5,3.2,32,20,1,0,4,6.5,30,44,57,6,"few",90,"Luck Number Slevin","How to Get Away With Murder","Law and Order: SVU","Stat100_ONL"
"Female","Female",64,230,9,"Sophomore",4,2.7,27,0,2,72,15,5,10,48,52,8,"millions",1,"Fight Club","House of Cards","Black Mirror","Stat100_ONL"
"Female","Female",60,105,5,"Sophomore",4,3.5,30,2,1,90,25,7,20,55,65,3,"one",80,"Up","Grey's","90210","Stat100_ONL"
"Female","Female",61,120,6.5,"Junior",3,2.8,30,0,2,110,84,6.5,12,46,49,2,"few",15,"Moana","Descendant of the Sun","How I Met Your Mother","Stat100_ONL"
"Female","Female",61,118,6.5,"Sophomore",1.5,3.2,23,1,2,85,20,8,11,52,52,8,"dozens",100,"White Chicks","One tree hill","Shameless","Stat100_ONL"
"Female","Female",67,250,7.5,"Junior",2,3.3,24,1,3,60,21,6,40,35,35,7,"few",25,"Pulp Fiction","FRIENDS","Greys Anatomy","Stat100_ONL"
"Male","Male",74,175,11.5,"Sophomore",4.5,2.7,23,4,1,40,10,8.5,3,48,53,5,"few",100,"Jumanji","Game of Thrones","Supernatural","Stat100_ONL"
"Female","Female",64,165,8,"Senior",6,3.3,24,3,1,70,10,7,12,45,52,6,"one",95,"Ponyo","Once Upon a Time","Pokemon","Stat100_ONL"
"Male","Male",74,185,12,"Sophomore",2,3.3,35,4,1,110,0,7,4,53,55,6,"few",80,"The Good, The Bad, and The Ugly","NCIS","Justified","Stat100_ONL"
"Male","Male",70,170,11,"Junior",4,3.3,31,1,1,90,5,7,6,52,52,9,"few",90,"Step Brothers","The Office","Westworld","Stat100_ONL"
"Female","Female",65,140,7.5,"Senior",4,3.2,20,0,3,85,0,8,15,43,50,7,"few",30,"All the xmen movies","Amazing world of gumball","Insecure","Stat100_ONL"
"Male","Male",76,210,12,"Sophomore",2,3.3,26,5,2,80,100,7,6,52,52,7,"few",15,"Baby Driver","Friday Night Lights","It's Always Sunny in Philadelphia","Stat100_ONL"
"Male","Male",73,200,12.5,"Senior",8,3.2,32,2,0,0,10,6,4,47,48,7,"millions",5,"Prestige","Friends","Big Bang Theory","Stat100_ONL"
"Female","Female",62,98,6.5,"Senior",1,3,25,6,3,90,10,4.5,25,47,48,6,"few",50,"""""none""""","Weeds","Game of Thrones","Stat100_ONL"
"Female","Female",69,175,11,"Sophomore",7,3.8,26,0,6,80,40,5,6,51,47,8,"millions",30,"Forrest Gump","Scandal","Project Runway","Stat100_ONL"
"Male","Male",68,150,7.5,"Senior",5,2.8,27,7,1,95,0,7,4,60,62,5,"thousands",100,"The Babadook","Futurama","none","Stat100_ONL"
"Male","Male",69,128,10,"Junior",1.5,3.7,29,5,1,80,0,8,5,52,55,1,"one",99,"Remember the Titans","Rick and Morty","Family Guy","Stat100_ONL"
"Female","Female",64,120,7.5,"Sophomore",2,3.6,31,1,0,75,7,7,30,49,49,8,"few",40,"Like Sunday, Like Rain","Friends","Game Of Thrones","Stat100_ONL"
"Female","Female",49,150,6.5,"Freshman",3.5,3.8,33,1,0,0,1000,7.5,5,35,58,7,"hundreds",100,"my day with marine","sherlock","game of throne","Stat100_ONL"
"Male","Male",74,180,13,"Senior",1,2.9,26,11,2,110,12,7,5,47,47,8,"one",30,"none","none","none","Stat100_ONL"
"Female","Female",64,154,8.5,"Junior",2,3.4,22,0,0,80,20,10,13,47,55,4,"one",60,"Guardians of the Galaxy","Love and Hip Hop","Fresh Prince of Bel-Air","Stat100_ONL"
"Male","Male",69,175,10,"Sophomore",1,3.7,32,1,2,80,60,8,7,49,52,9,"hundreds",85,"Fight Club","The Office","Futurama","Stat100_ONL"
"Male","Male",70,133,9.5,"Sophomore",0.5,3.3,32,1,1,120,200,6.5,15,49,52,3,"millions",26,"The Room","Spongebob","The Mythbusters","Stat100_ONL"
"Male","Male",73,300,12,"Junior",0.5,2.7,20,1,3,100,0,7,10,49,50,5,"dozens",40,"The Godfather","Game of Thrones","Rick and Morty","Stat100_ONL"
"Male","Male",70,170,9.5,"Freshman",2.5,3.2,31,2,0,150,1,6,3,49,50,7,"thousands",4,"500 days of summer","How I met your mother","none","Stat100_ONL"
"Female","Female",59,137,7,"Freshman",3.5,3.5,34,0,1,55,20,6,5,51,51,8,"few",95,"The Lizzie McGuire Movie","How I Met Your Mother","Parks & Recreation","Stat200_L1"
"Female","Female",66,140,9.5,"Senior",3,3.7,26,1,1,83,20,6,12,53,54,3,"few",100,"Lion","Golden Girls","Empire","Stat200_L1"
"Male","Male",70,160,11.5,"Sophomore",1,3.8,33,0,1,109,140,7.5,5,48,51,7,"dozens",80,"Iron Man","Game of Thrones","West World","Stat200_L1"
"Male","Male",68,90,9.5,"Sophomore",6,3.9,30,0,0,0,0,8,4,48,50,9,"few",3,"none","none","none","Stat200_L1"
"Male","Male",72,135,7,"Freshman",4,3.5,31,0,1,0,100,7,5,46,45,3,"one",70,"Harry Potter","none","none","Stat200_L1"
"Female","Female",69,140,9,"Senior",3,3.7,28,4,1,75,50,8.5,20,60,60,3,"dozens",100,"Bridesmaids","The Office","Friends","Stat200_L1"
"Female","Female",62,90,7.5,"Junior",4,3.7,32,1,1,70,50,8,8,55,56,5,"few",75,"Miss Sloane","Game of Thrones","How I met your mother","Stat200_L1"
"Female","Female",64,170,8.5,"Freshman",2.5,3.5,29,0,0,0,70,7,6,48,48,6,"few",40,"Transformers","no","no","Stat200_L1"
"Female","Female",67,168,9,"Sophomore",3,3.4,23,7,3,90,35,8,10,53,53,3,"few",90,"American Sniper","The Office","Friday Night Lights","Stat200_L1"
"Male","Male",70,140,12,"Freshman",4,3.7,32,0,1,70,4,6,4,43,51,9,"one",71,"Hidden Figures","Penny Dreadful","Pretty Little Liars","Stat200_L1"
"Male","Male",73,159,11,"Senior",4,3.8,30,0,1,80,20,8,2,47,49,6,"dozens",20,"21 Jump Street","Sherlock","Game of Thrones","Stat200_L1"
"Female","Female",63,140,8,"Freshman",3,4,28,0,2,91,200,8,50,50,49,5,"one",100,"transformers","pretty little liars","saved by the bell","Stat200_L1"
"Female","Female",58,110,7,"Freshman",2,3.5,28,2,3,55,6,5,12,46,49,9,"few",60,"The Good Dinosaur","How I Met Your Mother","Sense8","Stat200_L1"
"Male","Male",66,140,9,"Sophomore",2,3.2,30,0,1,100,10,7,6,48,53,7,"none",98,"The Lord of the Rings","Game of Thrones","Mad Men","Stat200_L1"
"Female","Female",62,99,6.5,"Freshman",2.5,3.7,32,0,1,0,20,7,6,47,47,8,"few",15,"the notebook","none","none","Stat200_L1"
"Male","Male",73,190,12,"Sophomore",3,3.1,24,2,5,120,20,8,6,54,54,7,"dozens",25,"Friday","F is for family","Game of Throne","Stat200_L1"
"Female","Female",65,127,8,"Freshman",6.5,3.6,34,0,0,70,50,7,30,48,48,4,"few",5,"""""3 Idiots""""","Gossip Girl","Silicon Valley","Stat200_L1"
"Female","Female",65,120,7.5,"Freshman",3.5,4,30,0,1,0,10,8.5,8,46,49,2,"one",40,"scissors hand Edward","white collar","masterchef","Stat200_L1"
"Male","Male",74,162,12,"Sophomore",1,3.2,28,2,1,101,3,6,10,53,52,1,"few",10,"One Flew Over the Cuckoo's Nest","Game of Thrones","Sopranos","Stat200_L1"
"Female","Female",63,120,7.5,"Junior",3,3,28,1,1,0,5,10,5,51,54,5,"few",10,"spirited away","Nikita","Simpson","Stat200_L1"
"Male","Male",69,141,9,"Freshman",0.5,2.9,32,2,1,105,0,6.5,4,45,54,9,"hundreds",5,"Mean Girls","Westworld","Game of Thrones","Stat200_L1"
"Female","Female",62,102,6.5,"Freshman",2,3.4,29,0,1,90,3,8,10,46,46,6,"one",90,"none","white collar","friends","Stat200_L1"
"Male","Male",65,135,8.5,"Freshman",2,3.8,30,1,0,0,200,7,6,45,52,7,"dozens",50,"Pearl Harbor","Friends","Whose Line Is It Anyway?","Stat200_L1"
"Female","Female",70,100,6.5,"Sophomore",4,3.9,31,2,2,100,1,6.5,15,40,50,6,"few",50,"none","none","none","Stat200_L1"
"Male","Male",68,147,9,"Junior",1,3,28,1,0,122,20,6,4,51,52,9,"few",10,"The Big Short","Game of Thrones","House of Cards","Stat200_L1"
"Male","Male",68,170,10.5,"Sophomore",1,3.2,28,3,4,110,15,8,5,60,60,2,"thousands",1,"""""none""""","""""none""""","""""none""""","Stat200_L1"
"Female","Female",63,125,6.5,"Sophomore",3,3.7,27,0,1,0,50,7,6,57,61,6,"none",30,"About time","none","none","Stat200_L1"
"Female","Female",69,142,9,"Freshman",3,4,30,0,2,70,50,7,7,43,43,6,"few",60,"Split","Sherlock","Man in the high castle","Stat200_L1"
"Male","Male",72,154,9,"Junior",4,3,31,0,0,50,1000,8,15,44,47,9,"few",5,"007","game of thrones","tbbt","Stat200_L1"
"Male","Male",74,164,11,"Freshman",7,4,35,5,3,110,20,8,10,49,49,10,"few",95,"Forrest Gump","Psych","Turn","Stat200_L1"
"Male","Male",71,164,11.5,"Senior",3.5,3.5,31,1,1,96,200,6.5,2,55,56,8,"few",90,"There Will Be Blood","Breaking Bad","Ozark","Stat200_L1"
"Female","Female",61,97,5,"Freshman",6.5,4,33,0,1,65,10,7,7,49,50,4,"few",80,"mulan","sherlock","lost","Stat200_L1"
"Female","Female",67,112,8,"Freshman",4.5,3.8,32,0,0,0,1000,7.5,13,44,44,7,"few",50,"Titanic","none","none","Stat200_L1"
"Male","Male",76,88,10.5,"Senior",6,3.8,30,1,0,0,0,7,3,50,50,8,"few",30,"None","None","None","Stat200_L1"
"Male","Male",69,150,9.5,"Freshman",1.5,4,35,0,1,40,40,7,1,48,48,8,"few",0,"The Matrix","Game of Thrones","Rick and Morty","Stat200_L1"
"Female","Female",69,135,8.5,"Sophomore",1,3.7,27,7,1,100,30,7,30,49,54,2,"dozens",10,"La La Land","So You Think You Can Dance","Bachelor","Stat200_L1"
"Male","Male",72,173,8.5,"Senior",5,4,36,0,0,48,2,8,8,46,36,1,"dozens",3,"matrix","game of throne","suits","Stat200_L1"
"Male","Male",72,185,11.5,"Freshman",2,3.6,30,0,2,88,50,6,5,43,45,4,"few",90,"none","none","none","Stat200_L1"
"Male","Male",71,170,10,"Freshman",2.5,4,32,1,2,111,2,6,5,54,53,4,"hundreds",33,"Pulp Fiction","Psych","The Office","Stat200_L1"
"Male","Male",61,132,8,"Freshman",2,4,35,1,1,0,150,8,7,48,52,9,"few",50,"Farewell My Concubine","Game of Thrones","none because I just came from China and I cannot think of another show","Stat200_L1"
"Female","Female",67,140,8.5,"Freshman",6,3.8,32,0,1,85,15,8,10,44,45,6,"one",70,"Now You See Me","White Collar","Suits","Stat200_L1"
"Female","Female",69,125,10.5,"Freshman",3,4,34,0,1,85,150,8,10,51,50,3,"few",75,"Forrest Gump","Psych","none","Stat200_L1"
"Male","Male",68,145,10.5,"Freshman",5,4,32,1,2,73,0,7.5,3,46,46,7,"dozens",50,"The Dark Knight","Game of Thrones","Westworld","Stat200_L1"
"Male","Male",75,185,11,"Sophomore",3,3.4,30,4,2,125,20,6,6,52,50,8,"few",70,"Ferris Beuller's Day Off","Friends","How I Met Your Mother","Stat200_L1"
"Female","Female",66,130,8.5,"Senior",4,3.5,24,0,1,80,10,10,10,59,57,8,"few",70,"The Great Escape","Veep","Archer","Stat200_L1"
"Male","Male",73,124,11.5,"Freshman",0,3.6,28,0,1,0,28,10,3,53,58,1,"millions",0,"The Big Short","none","none","Stat200_L1"
"Female","Female",64,106,7,"Freshman",1,4,35,0,1,70,8,8,10,51,49,7,"few",50,"The Imitation Game","Sherlock","Ugly Betty","Stat200_L1"
"Female","Female",77,145,7.5,"Sophomore",5.5,3.5,36,0,0,0,0,4.5,10,41,45,2,"few",4,"no","no","no","Stat200_L1"
"Female","Female",64,135,7,"Freshman",2,3.5,28,3,1,0,400,8,6,49,49,5,"one",30,"Pulp Fiction","Game of Thrones","Legal High","Stat200_L1"
"Female","Female",67,128,8,"Senior",6,3.3,26,0,1,120,70,8,7,47,51,2,"few",60,"Hunger games","Game of Throne","Sherlock","Stat200_L1"
"Male","Male",67,143,9.5,"Senior",4.5,3.4,27,0,1,100,1000,10,7,51,57,5,"one",70,"Green Mile","none","none","Stat200_L1"
"Female","Female",67,145,8,"Junior",2,2.7,30,0,2,92,40,7,12,53,52,5,"dozens",45,"Prisoners","Friday Night Lights","Criminal Minds","Stat200_L1"
"Female","Female",61,105,7,"Sophomore",6,3.8,34,0,1,0,50,6,10,42,51,10,"few",100,"none","that 70s show","bates motel","Stat200_L1"
"Female","Other",64,140,7,"Sophomore",1.5,3.8,34,10,0,97,60,8,5,47,49,5,"thousands",80,"The Martian","Brooklyn 99","Parks and Rec","Stat200_L1"
"Female","Female",63,120,6,"Sophomore",6,2.8,25,3,1,40,10,7,13,36,36,5,"few",10,"The Fault In Our Stars","Scandal","Grey's Anatomy","Stat200_L1"
"Male","Male",69,141,10.5,"Junior",4,3.7,28,6,2,80,1,7.5,9,51,50,8,"thousands",50,"Shawshank Redemption","House of Cards","The Blacklist","Stat200_L1"
"Female","Female",62,128,8,"Freshman",4,3.7,31,0,1,85,150,6.5,9,48,48,2,"one",90,"Frozen","Gilmore Girls","One Tree Hill","Stat200_L1"
"Female","Female",62,170,7.5,"Sophomore",8,3.9,32,4,0,0,20,7.5,5,39,46,7,"few",50,"The Aviator","Elementary","Интерны","Stat200_L1"
"Male","Male",70,116,10,"Freshman",3,4,34,0,1,80,0,7,3,43,49,7,"one",49,"The Dark Knight","The Flash","Fargo","Stat200_L1"
"Male","Male",70,130,9,"Senior",4,3.6,31,1,0,115,500,7,35,49,57,7,"few",75,"Mogan","GoT","Friend","Stat200_L1"
"Male","Male",70,150,10.5,"Sophomore",6,3.8,24,0,0,0,0,7,3,55,55,9,"millions",30,"none","Ji Xiao Lan","Wu Lin Wai Zhuan","Stat200_L1"
"Male","Male",71,165,10.5,"Junior",5,3.1,32,1,1,100,20,7,4,45,52,3,"few",90,"Pulp Fiction","Game of Thrones","Westworld","Stat200_L1"
"Male","Male",69,143,10,"Freshman",3,3.5,33,1,1,100,60,6,4,52,53,7,"dozens",50,"Good Will Hunting","none","none","Stat200_L1"
"Male","Male",69,170,11,"Junior",5,3.3,34,0,1,95,100,7,4,43,45,1,"one",95,"Apollo 13","Friends","The Office","Stat200_L1"
"Female","Female",68,89,7,"Freshman",4,3.6,29,1,0,0,40,8,6,44,50,1,"few",2,"none","none","none","Stat200_L1"
"Female","Female",65,106,5.5,"Freshman",3,3.8,31,1,0,0,100,6.5,8,44,45,7,"few",60,"the notebook","game of thrones","none","Stat200_L1"
"Female","Female",66,108,6.5,"Freshman",5.5,4,33,1,0,0,200,7.5,5,46,47,7,"few",15,"Manchester by the Sea","none","none","Stat200_L1"
"Male","Male",73,158,10,"Junior",2,3.5,30,0,0,110,0,9,7,48,50,8,"few",24,"none","none","none","Stat200_L1"
"Male","Male",70,168,10.5,"Junior",2.5,3.7,28,2,2,135,4,7,10,45,49,5,"hundreds",25,"I can't answer this","Cowboy Bebop","Malcom in the Middle","Stat200_L1"
"Male","Male",71,150,9.5,"Junior",3,3.5,34,2,0,120,0,7.5,5,49,51,10,"thousands",100,"Conjuring 2","none","none","Stat200_L1"
"Male","Male",68,118,7.5,"Freshman",1.5,3.9,30,2,0,80,500,7.5,18,48,52,8,"millions",58,"Interstellar","None","None","Stat200_L1"
"Male","Male",70,170,10,"Freshman",2,4,31,4,1,120,49,7.5,9,58,58,3,"dozens",80,"Inception","Rick and Morty","The Office","Stat200_L1"
"Male","Male",73,210,10.5,"Freshman",2,4,29,1,1,100,55,7,3,52,55,7,"hundreds",20,"none","Prison Break","Burn Notice","Stat200_L1"
"Male","Male",72,201,11,"Sophomore",1,2.9,28,1,1,177,5,4.5,4,47,50,7,"few",10,"Interstellar","Game of Thrones","Rick and Morty","Stat200_L1"
"Female","Female",65,96,7.5,"Sophomore",3,2.8,31,0,0,0,0,9.5,7,49,54,5,"one",10,"HP","none","none","Stat200_L1"
"Male","Female",69,160,9.5,"Freshman",3,3.7,33,4,0,60,1000,8,6,45,46,7,"dozens",17,"fast and furious","the big bang theory","the game of throne","Stat200_L1"
"Female","Female",66,117,8.5,"Freshman",2.5,3.8,33,2,2,85,25,7.5,6,44,42,4,"dozens",70,"Victory","The Office","Stranger Things","Stat200_L1"
"Female","Female",68,120,9.5,"Sophomore",2,3.3,27,1,1,105,0,7,10,43,55,4,"few",100,"none","none","none","Stat200_L1"
"Male","Male",68,153,8.5,"Freshman",2,3.5,32,2,1,90,12,7,6,47,48,4,"hundreds",85,"The Nice Guys","The Office","Breaking Bad","Stat200_L1"
"Male","Male",71,160,9.5,"Freshman",4,3.6,35,1,1,55,100,8,3,60,62,3,"one",70,"Your Name","Rick and Morty","none","Stat200_L1"
"Male","Male",72,160,10.5,"Sophomore",3,3.9,34,0,1,105,32,7.5,7,55,55,3,"hundreds",100,"Gladiator","The Blacklist","Narcos","Stat200_L1"
"Male","Male",73,165,10,"Freshman",6,3.5,32,1,0,0,200,8,5,46,48,7,"few",10,"Begin Again","Breaking Bad","Fargo","Stat200_L1"
"Male","Male",72,160,10,"Senior",8,3.4,35,2,0,110,0,8,10,48,48,8,"hundreds",0,"none","none","none","Stat200_L1"
"Male","Male",69,145,9,"Freshman",4,4,33,2,1,70,50,7,8,49,48,1,"hundreds",50,"Into the Wild","Silicon Valley","The Office","Stat200_L1"
"Male","Male",77,88,8.5,"Junior",6.5,3.8,32,0,2,132,40,7.5,4,53,53,7,"few",10,"Interstellar","none","none","Stat200_L1"
"Female","Female",67,100,7,"Junior",4.5,3,33,4,0,58,29,8,16,45,47,6,"few",5,"none","Game of Thornes","none","Stat200_L1"
"Female","Female",62,115,6.5,"Freshman",4,3.8,34,1,0,70,24,7,7,45,52,1,"few",50,"Kingsmen","none","none","Stat200_L1"
