"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Female","Female",59,168,4,"Freshman",2,3.7,20,4,4,70,0,6,5,47,51,10,"dozens",0,"Proud Mary","none","none","Stat100_L1"
"Female","Female",65,105,8.5,"Sophomore",4.5,1.8,21,0,7,60,35,6.5,12,57,56,10,"one",50,"The Wizard of Oz","Power","Empire","Stat100_L1"
"Male","Male",68,206,8.5,"Sophomore",1.5,2.4,21,1,3,120,10,7,11,35,38,4,"few",100,"Fast and the Furious","Flash","Friends","Stat100_L1"
"Male","Male",68,155,10.5,"Freshman",2,3.4,25,2,2,90,100,6.5,14,55,56,9,"few",100,"Interstellar","Friends","Parks and Recreation","Stat100_L1"
"Female","Female",66,112,8.5,"Sophomore",1,3.3,24,9,1,85,130,8,15,51,58,7,"few",99,"Wonder Woman 2017","Brooklyn 99","Stranger Things","Stat100_L1"
"Female","Female",63,120,8,"Freshman",2.5,3.1,27,3,2,120,27,7,10,50,58,7,"one",100,"Stepbrothers","Bobs Burgers","Wild n Out","Stat100_L1"
"Female","Female",67,135,9,"Freshman",2,3.9,30,2,2,100,21,7.5,15,50,51,1,"few",50,"The Pink Panther","The Office","Are You The Once","Stat100_L1"
"Female","Female",63,100,7,"Freshman",4,3.9,32,2,1,0,20,7,6,44,47,9,"few",90,"Spirited Away","none","none","Stat100_L1"
"Female","Female",61,150,6.5,"Freshman",0.5,3.5,20,1,5,60,40,6,7,39,41,9,"few",10,"Corpse Bride","Shameless","American Horror Stories","Stat100_L1"
"Male","Male",72,130,8.5,"Sophomore",3,3,30,2,0,120,20,9,7,49,50,7,"few",40,"titanic","game of thrones","big bang theory","Stat100_L1"
"Male","Male",66,130,8,"Freshman",1,3,24,6,9,140,21,6.5,12,55,54,7,"few",40,"No Escape","none","none","Stat100_L1"
"Male","Male",73,140,10,"Freshman",1,3.8,31,1,1,90,50,7.5,2,49,55,8,"few",25,"The Shawshank Redemption","South Park","Naruto","Stat100_L1"
"Male","Male",71,145,10,"Freshman",2,3.7,19,7,1,105,80,7,12,36,38,3,"few",75,"Seven pounds","Martin","Power","Stat100_L1"
"Female","Female",64,115,8.5,"Freshman",2.5,4,32,0,1,80,5,7.5,15,59,59,8,"millions",90,"Wonder Woman","Brooklyn 99","Parks and Recreation","Stat100_L1"
"Male","Male",68,155,8,"Senior",3.5,2,28,10,2,120,40,7,13,45,46,10,"dozens",50,"The departed","Arrested development","Rick and morty","Stat100_L1"
"Female","Female",69,134,11,"Freshman",5,3.3,23,6,3,45,10,6.5,36,54,56,5,"one",50,"Next Friday","The Walking Dead","Law and Order","Stat100_L1"
"Male","Male",70,160,9.5,"Freshman",2,3.2,24,4,1,30,6,7,6,37,37,3,"few",15,"Batman: Dark Knight","Game of Thrones","Rick and Morty","Stat100_L1"
"Female","Female",65,140,8.5,"Freshman",6.5,3.9,27,0,2,120,0,6.5,11,51,51,1,"one",75,"Saw","Dexter","Jane the Virgin","Stat100_L1"
"Female","Female",69,145,9.5,"Sophomore",3,3.2,27,1,2,100,0,8.5,15,51,55,6,"few",50,"Kill Bill","Stranger Things","Parks and Rec","Stat100_L1"
"Female","Female",64,120,7.5,"Freshman",3,2.6,22,1,5,0,2,6,11,46,46,5,"dozens",25,"The Commuter","Jane The Virgin","Empire","Stat100_L1"
"Female","Female",66,135,9,"Freshman",4,3.8,29,1,2,65,5,7.5,8,60,55,10,"one",100,"none","Grey's Anatomy","Parks and Recreation","Stat100_L1"
"Female","Female",67,136,8.5,"Sophomore",4,3.8,32,1,2,90,0,8,14,54,54,5,"few",50,"Legally Blonde","Parks and Rec","Gossip Girl","Stat100_L1"
"Male","Male",68,122,10.5,"Freshman",4,3.9,26,1,1,90,130,6,2,50,53,5,"dozens",75,"Mean Girls","Friends","Dance Moms","Stat100_L1"
"Female","Female",70,155,11,"Freshman",3,3.7,26,5,2,105,40,6.5,9,54,52,8,"few",100,"The Truman Show","The Office","Lost","Stat100_L1"
"Female","Female",61,135,6.5,"Freshman",8,3.4,21,7,2,110,120,6.5,63,35,41,7,"one",90,"The Best of Me","Grey's Anatomy","The Vampire Diaries","Stat100_L1"
"Female","Female",64,154,7,"Freshman",2.5,3.3,31,1,1,0,0,7,5,43,49,1,"few",30,"Fight club","Big Bang Theory","Black Mirror","Stat100_L1"
"Female","Female",60,140,7,"Freshman",4,3.7,19,3,3,67,102,7.5,15,41,40,5,"one",50,"girls trip","love and hiphop","power","Stat100_L1"
"Male","Male",50,80,4.5,"Freshman",3.5,2.8,25,1,3,60,20,8,0,52,52,3,"one",40,"Pink Panther","Burn Notice","White Collar","Stat100_L1"
"Female","Female",63,120,7,"Freshman",4,3.3,27,1,1,0,5,6.5,10,50,50,3,"few",40,"Interstellar","Supernatural","The Flash","Stat100_L1"
"Female","Female",69,130,8.5,"Freshman",2.5,3.7,27,1,1,88,1000,9,14,45,54,2,"few",10,"The Titanic","Prison Break","none","Stat100_L1"
"Male","Male",70,180,9,"Senior",4,3.3,34,0,1,110,100,7,20,56,56,6,"dozens",70,"Harry Potter","none","none","Stat100_L1"
"Female","Female",68,140,8.5,"Sophomore",1.5,3.7,25,6,1,90,50,8.5,20,51,51,6,"few",50,"Pitch Perfect","One Tree Hill","Friends","Stat100_L1"
"Female","Female",65,220,9,"Freshman",3,2.8,27,2,2,90,10,7,10,49,52,7,"few",90,"about time","the office","parks and rec","Stat100_L1"
"Female","Female",66,127,10,"Sophomore",4,3.6,30,1,1,120,20,6,20,48,48,3,"few",90,"The Choice","NCIS","Grey's Anatomy","Stat100_L1"
"Female","Female",66,165,8,"Freshman",1,3.6,30,2,2,100,0,7,10,53,57,4,"few",50,"Beyond the Blackboard","Criminal Minds","Grey's Anatomy","Stat100_L1"
"Female","Female",64,110,6,"Freshman",2,4,32,0,0,65,60,7.5,10,54,52,7,"none",1,"none","none","none","Stat100_L1"
"Male","Male",67,125,8,"Sophomore",5,3.4,23,0,1,0,50,6,3,53,55,2,"few",3,"Cinema Paradiso","Family Guys","The Office","Stat100_L1"
"Male","Male",74,225,12,"Junior",5,3.2,25,8,3,80,40,4.5,2,55,64,7,"one",100,"Godfather","Dark","Stranger Things","Stat100_L1"
"Male","Male",70,145,11,"Sophomore",0.5,2.9,26,2,2,96,50,6,3,41,42,5,"hundreds",50,"21 Jump street","Prison Break","The League","Stat100_L1"
"Female","Female",65,123,7.5,"Freshman",4,3.6,27,1,2,80,0,7,18,54,54,1,"few",75,"22 Jump Street","Friends","That 70's Show","Stat100_L1"
"Female","Female",65,240,10,"Junior",3.5,3.4,26,2,2,0,20,6,5,51,53,5,"few",50,"The Lion King","Friends","The Office","Stat100_L1"
"Female","Female",68,155,10,"Freshman",1.5,3.5,24,2,1,96,20,6,25,54,51,7,"few",5,"Definitely maybe","Friends","One Tree Hill","Stat100_L1"
"Female","Female",64,163,8,"Sophomore",3.5,2.9,26,0,2,90,96,6,24,43,45,9,"few",25,"Zootopia","Breaking Bad","Criminal Minds","Stat100_L1"
"Female","Female",64,140,7,"Freshman",1.5,3,27,1,3,85,5,7,6,50,50,8,"few",80,"none","Friends","The Office","Stat100_L1"
"Female","Female",65,145,8.5,"Freshman",1,3.9,23,1,2,80,100,10,20,38,42,8,"few",50,"Gone Girl","SpongeBob Squarepants","Pretty Little Liars","Stat100_L1"
"Female","Female",65,135,8.5,"Freshman",3,4,30,4,2,83,12,8.5,22,49,52,6,"thousands",60,"Good Will Hunting","The Office","Parks and Recreation","Stat100_L1"
"Male","Male",71,160,10,"Junior",3,3.4,30,4,3,90,2,7,5,49,54,7,"hundreds",40,"Superbad","American Dad","Rick and Morty","Stat100_L1"
"Female","Female",64,125,7.5,"Freshman",3.5,3.3,25,2,1,75,40,8,15,55,55,8,"dozens",100,"St Elmo's Fire","Friends","Roswell","Stat100_L1"
"Female","Female",63,126,7,"Freshman",7,3.7,26,2,1,80,10,6,13,38,40,7,"one",4,"The notebook","The office","Power","Stat100_L1"
"Male","Male",76,250,11.5,"Junior",5,2.9,29,20,2,192,20,7,5,61,62,2,"one",20,"Guardians of the Galaxy","Peaky Blinders","The Grand Tour","Stat100_L1"
"Female","Female",61,116,6.5,"Freshman",2.5,3.6,24,4,5,95,8,6,15,38,40,8,"one",25,"insidous","grown-ish","parks and rec","Stat100_L1"
"Female","Female",63,140,8,"Sophomore",4,3.6,26,9,4,100,20,7,7,55,57,4,"few",50,"Get Out","Hawaii Five-0","Gossip Girl","Stat100_L1"
"Female","Female",63,115,6,"Freshman",2,3.4,22,1,1,70,60,7,28,38,43,1,"one",50,"The Perks of being a Wallflower","That 70's Show","Gossip Girl","Stat100_L1"
"Male","Male",68,199,11,"Sophomore",10,3.3,17,0,2,30,120,8.5,2,53,53,5,"one",0,"Avengers","American Idol","The Voice","Stat100_L1"
"Female","Female",67,125,9,"Freshman",3,3.4,30,0,0,85,50,8,10,62,65,2,"few",50,"Catch Me If You Can","Friends","Revenge","Stat100_L1"
"Male","Male",74,170,10,"Sophomore",1.5,2.9,27,2,2,110,30,7,8,56,60,7,"millions",100,"Django","Family Guy","The Office","Stat100_L1"
"Male","Male",73,200,12.5,"Senior",2,2.5,29,10,3,100,1,6.5,12,55,57,8,"few",10,"La La Land","the West Wing","Star Trek: The Next Generation","Stat100_L1"
"Female","Female",63,202,9,"Sophomore",1,2.3,22,3,5,70,0,6.5,5,47,46,5,"one",80,"Just Wright","Riverdale","Greys Anatomy","Stat100_L1"
"Female","Other",64,111,8,"Sophomore",6.5,3.4,26,1,1,80,0,9.5,4,60,62,9,"none",98,"2001 Space Odyssey","MASH","Konosuba","Stat100_L1"
"Female","Female",67,130,8.5,"Freshman",1.5,3.7,32,5,1,107,130,12,8,52,52,7,"few",100,"The Wolf Of Wall Street","The Office","Family Guy","Stat100_L1"
"Female","Female",67,120,8.5,"Junior",3,3.5,25,1,1,100,50,6.5,6,56,55,3,"hundreds",60,"The Help","The Office","How I Met Your Mother","Stat100_L1"
"Female","Female",63,110,5.5,"Freshman",2,3.7,27,0,1,60,25,6,14,49,53,9,"one",50,"The Notebook","none","none","Stat100_L1"
"Female","Female",64,160,9,"Freshman",2,3,23,2,3,70,15,8,5,45,40,7,"millions",20,"Taken","Grey's Anatomy","Jane The Virgin","Stat100_L1"
"Female","Female",65,130,7.5,"Freshman",6,3.8,33,3,1,85,20,7.5,20,51,52,7,"few",40,"La La Land","The Bachelor","Friends","Stat100_L1"
"Female","Female",66,170,8.5,"Freshman",1,2.9,21,3,3,103,40,8.5,25,47,49,8,"few",75,"The Blind Side","keeping up with the Kardashians","Chrisley knows best","Stat100_L1"
"Male","Male",72,88,12,"Freshman",2,4,29,0,0,80,110,6.5,8,48,46,5,"hundreds",100,"The Lord of the Rings: Return of the King","Avatar: The Last Airbender","Tom and Jerry","Stat100_L1"
"Male","Male",91,88,10.5,"Freshman",5.5,3.8,32,0,1,98,50,8.5,7,41,44,6,"one",10,"Forrest Gump","None","None","Stat100_L1"
"Female","Female",66,160,8,"Junior",0,2,18,4,2,90,1000,7.5,21,42,44,7,"one",5,"The Fault in Our Stars","American Horror Story","Game of Thrones","Stat100_L1"
"Female","Female",70,176,10,"Freshman",2,3.6,28,2,1,0,600,8,12,52,58,3,"few",60,"Mamma Mia","How I Met Your Mother","Sex and the City","Stat100_L1"
"Male","Male",67,154,8.5,"Freshman",2,3.8,29,1,2,0,0,8,4,52,54,7,"hundreds",10,"KINGSMAN - Secret Agent","none","none","Stat100_L1"
"Female","Female",62,160,8,"Freshman",2,3,23,4,3,90,10,7,35,47,44,7,"one",60,"Gone Girl","New Girl","Grey's Anatomy","Stat100_L1"
"Female","Female",59,110,5,"Sophomore",3,3.5,23,1,2,100,200,8,20,51,49,2,"thousands",25,"Sing","Black Mirror","Criminal Minds","Stat100_L1"
"Male","Male",67,160,9.5,"Freshman",1.5,3.1,29,3,3,110,100,7.5,3,49,53,2,"few",18,"American Made","The Blacklist","House of Cards","Stat100_L1"
"Female","Female",63,100,8,"Freshman",1,2.6,22,2,1,40,30,8,6,46,43,7,"few",70,"Ferris Bueller","Grey's Anatomy","Riverdale","Stat100_L1"
"Female","Female",64,118,7,"Freshman",4,3.9,32,0,2,110,0,7,5,40,44,6,"one",60,"Blades of Glory","The Office","The Bachelor","Stat100_L1"
"Male","Male",74,180,11.5,"Freshman",1,2.4,24,0,6,0,50,7,6,58,53,1,"few",100,"Avatar","Breaking bad","The office","Stat100_L1"
"Female","Female",66,140,8,"Sophomore",6,3.6,27,13,3,85,82,7,35,54,56,4,"few",50,"The Notebook","Gossip Girl","The Office","Stat100_L1"
"Female","Female",66,160,8.5,"Freshman",5,3.5,21,5,3,50,120,7,11,47,50,4,"one",100,"Listen to your heart","The good Doctor","The Mick","Stat100_L1"
"Female","Female",68,213,8.5,"Freshman",2,3.6,23,6,6,70,150,8.5,8,48,50,8,"few",50,"Moana","Riverdale","Friends","Stat100_L1"
"Female","Female",66,140,8.5,"Freshman",2,4,21,4,3,110,5,9,20,46,48,9,"one",10,"South Paw","Shameless","One Tree Hill","Stat100_L1"
"Female","Female",64,112,5.5,"Freshman",4,3.9,28,0,1,75,20,5,9,58,55,7,"one",80,"Imitation Game","This is Us","The Goo Doctor","Stat100_L1"
"Female","Female",63,140,8,"Sophomore",0,2.7,19,2,2,85,4,7,15,38,40,3,"few",25,"Get Out","Spongebob","Everybody Hates Chris","Stat100_L1"
"Male","Male",72,150,9.5,"Sophomore",3.5,2.2,30,0,0,62,3,9,10,46,48,6,"few",10,"Mission impossible","none","none","Stat100_L1"
"Female","Female",63,96,7,"Freshman",6,3.5,30,0,2,60,300,6,10,49,51,4,"few",50,"Blind Side","Shameless","Grey's Anatomy","Stat100_L1"
"Female","Female",61,140,7,"Freshman",3.5,4,22,0,1,70,60,6,8,39,41,2,"few",100,"Arrival","friends","inception","Stat100_L1"
"Female","Female",66,102,7.5,"Freshman",3,3.8,29,0,0,85,105,7.5,8,46,48,5,"few",60,"the youth","Ellen Show","SNL","Stat100_L1"
"Female","Female",65,138,8,"Freshman",3,3.7,24,2,4,25,25,6,5,47,50,8,"millions",50,"Coco","Vampire Diaries","Grey's Anatomy","Stat100_L1"
"Male","Male",64,118,8,"Freshman",4,3.8,25,1,3,45,22,8.5,4,58,64,9,"few",70,"Star Wars A New Hope","Everyone Loves Raymond","Friends","Stat100_L1"
"Male","Male",74,177,11.5,"Freshman",2.5,3.5,24,1,2,90,100,7.5,4,52,54,3,"few",25,"The blind side","The Office","Lost","Stat100_L1"
"Male","Male",71,150,12.5,"Sophomore",5.5,3.7,35,0,1,60,120,4.5,2,41,48,1,"dozens",0,"Avatar","Dragon Ball Super","Justice League","Stat100_L1"
"Female","Female",68,135,7,"Freshman",1.5,3.3,19,3,2,85,2,6.5,25,48,49,3,"one",70,"Lilo & Stitch","Black Ink","Americas Next Top Model","Stat100_L1"
"Male","Male",72,170,11,"Freshman",2,2.8,26,3,3,126,60,7.5,12,46,50,4,"few",20,"Step Brothers","The League","The Office","Stat100_L1"
"Female","Female",66,153,9,"Freshman",2,3.1,19,1,4,65,5,8,7,51,48,5,"few",50,"none","jane the virgin","one tree hill","Stat100_L1"
"Female","Female",61,132,7,"Junior",1,2.9,22,1,2,40,40,6.5,14,51,47,2,"few",99,"Mr. Nobody","Prison break","Breaking bad","Stat100_L1"
"Male","Male",73,300,13,"Freshman",2,3.6,28,0,1,70,70,6,4,42,45,9,"few",50,"Reservoir Dogs","Trailer Park Boys","The Walking Dead","Stat100_L1"
"Male","Male",72,183,11,"Sophomore",3.5,3.2,29,0,3,80,10,6.5,5,50,56,2,"few",85,"Guardians of the Galaxy","Rick and Morty","Game of Thrones","Stat100_L1"
"Male","Male",69,122,8,"Freshman",2,3.4,31,0,1,57,40,5.5,3,49,49,4,"dozens",0,"Logan","Arthur","Once Upon a Time","Stat100_L1"
"Female","Female",63,135,8.5,"Freshman",3,4,25,20,2,40,12,6.5,30,38,40,7,"hundreds",100,"Daddy Day Care","Criminal Minds","Grey's Anatomy","Stat100_L1"
"Female","Female",66,120,9,"Freshman",2,3.7,31,2,1,85,20,7,17,40,41,10,"few",10,"none","House of Cards","Black Mirror","Stat100_L1"
"Female","Female",69,175,9,"Freshman",1,3.1,28,0,1,100,900,8,30,42,41,4,"few",50,"none","One Tree Hil","Friends","Stat100_L1"
"Female","Female",67,160,10,"Sophomore",2,3.2,27,8,3,100,0,8,10,52,58,6,"few",50,"Finding Nemo","This is Us","Friends","Stat100_L1"
"Male","Male",67,195,10.5,"Sophomore",3,3.3,27,4,3,100,3,6.5,6,45,56,2,"few",100,"Scarface","Breaking Bad","The Office","Stat100_L1"
"Male","Male",76,260,14,"Freshman",1,3.7,30,2,1,90,38,7.5,3,54,54,2,"dozens",20,"The Dark Knight","none","none","Stat100_L1"
"Female","Female",66,235,9.5,"Freshman",0.5,2.7,20,0,2,95,50,6,15,45,47,9,"few",80,"The Book of Life","How I Met Your Mother","Criminal Minds","Stat100_L1"
"Female","Female",66,118,9,"Freshman",1,3.5,25,2,3,75,5,5,8,50,60,2,"one",50,"Beyond The Lights","Empire","Friends","Stat100_L1"
"Female","Female",65,130,8.5,"Freshman",2,2.9,24,5,1,100,4,8,20,57,56,5,"few",50,"Big Hero 6","Sex in the City","Fixer Upper","Stat100_L1"
"Female","Female",59,100,4.5,"Junior",1,2.5,22,0,4,0,11,8,4,53,46,6,"few",60,"Thirteen"," The Walking Dead","Game Of Thrones","Stat100_L1"
"Female","Female",68,180,10,"Freshman",3,3.2,20,1,2,30,1,8.5,7,44,46,7,"few",80,"Harry Potter","Vampire Diaries","Shameless","Stat100_L1"
"Female","Female",66,128,8,"Freshman",3,3.8,30,5,1,90,20,6,15,52,60,3,"one",90,"Goodwill Hunting","Gossip Girl","The Bachelor","Stat100_L1"
"Female","Female",77,109,7.5,"Freshman",5,3.7,29,0,0,0,120,6.5,27,47,52,7,"one",0,"Coco","none","none","Stat100_L1"
"Male","Male",70,168,10,"Sophomore",1.5,3.3,18,1,3,130,0,6,30,39,40,5,"none",50,"The Warriors","Family Guy","Cleveland Show","Stat100_L1"
"Male","Male",71,168,10,"Freshman",2.5,3.9,31,0,1,90,150,7.5,6,45,53,7,"one",30,"Ted","How I Met Your Mother","F.R.I.E.N.D.S","Stat100_L1"
"Female","Female",63,130,6.5,"Freshman",3,3.8,30,1,1,95,300,8.5,20,49,49,4,"dozens",50,"dazed and confused","gossip girl","the office","Stat100_L1"
"Male","Male",67,140,9,"Freshman",5,4,30,6,2,100,20,6,5,48,47,5,"one",50,"Avengers","Game of Thrones","South Park","Stat100_L1"
"Female","Female",62,130,6.5,"Senior",3,3,27,1,2,90,35,6,30,42,52,6,"dozens",50,"XMen: Days of Future Past","Grey's Anatomy","Living Single","Stat100_L1"
"Female","Female",69,225,10,"Freshman",5,3.7,30,3,1,80,25,8,10,50,53,7,"few",95,"The Martian","Shameless","House of Cards","Stat100_L1"
"Male","Male",74,185,11,"Freshman",1.5,2.4,19,4,6,70,12,7,14,35,38,4,"few",20,"Remember Titans","The Chi","Power","Stat100_L1"
"Female","Female",64,145,7,"Freshman",5,3.4,30,0,0,90,5,7,10,39,50,7,"dozens",90,"Forrest Gump","New Girl","Las Chicas del Cable","Stat100_L1"
"Female","Female",62,110,6,"Sophomore",2,2.4,30,1,2,60,3,7,35,43,45,2,"dozens",15,"Forrest Gump","Godless","Gossip Girl","Stat100_L1"
"Female","Female",67,155,11.5,"Sophomore",3,3.7,23,0,1,85,0,7.5,30,47,49,7,"few",100,"Blades of Glory","The Big Bang Theory","Parenthood","Stat100_L1"
"Male","Male",72,213,10,"Sophomore",3,2.7,21,2,3,119,60,6.5,5,59,65,7,"millions",5,"Lion King","Breaking Bad","Game of Thrones","Stat100_L1"
"Male","Male",73,143,10.5,"Junior",2.5,3.5,24,3,0,110,40,7,2,53,54,4,"one",90,"Toy Story","Malcolm in the Middle","Scrubs","Stat100_L1"
"Female","Female",69,130,8.5,"Freshman",1,3.9,28,1,1,90,40,8.5,20,52,58,3,"few",30,"Great Gatsby","Desparate Housewives","The Office","Stat100_L1"
"Female","Female",61,115,6,"Freshman",4,3.1,27,0,2,70,300,6.5,13,49,51,4,"few",80,"Wonder Woman","The Office","Parks and Recreation","Stat100_L1"
"Female","Female",59,167,4,"Freshman",3,4,20,9,12,80,0,6,8,47,51,4,"one",0,"Proud Mary","none","none","Stat100_L1"
"Female","Female",67,165,7.5,"Freshman",5.5,3.8,33,0,0,0,150,5,10,55,54,8,"few",70,"Shawshank's Redemption","Homeland","Silicon Valley","Stat100_L1"
"Female","Female",68,127,7,"Freshman",5,4,33,0,1,92,63,6,20,48,52,9,"few",65,"The Help","The Royals","Grey's Anatomy","Stat100_L1"
"Female","Female",67,115,7.5,"Freshman",1.5,4,26,0,1,0,0,8.5,8,42,53,3,"few",12,"none","none","none","Stat100_L1"
"Female","Female",63,145,7,"Freshman",3,3.5,25,5,2,90,5,8,100,51,62,7,"few",100,"Burlesque","Grey's Anatomy","Vampire Diaries","Stat100_L1"
"Male","Male",73,185,12,"Freshman",2,3.6,28,0,1,100,80,7,3,57,60,5,"few",41,"Good Will Hunting","Game of Thrones","It's always Sunny in Philadelphia","Stat100_L1"
"Male","Male",66,139,9,"Sophomore",4,3.5,22,0,2,115,0,7.5,20,54,49,4,"one",12,"The Dark Knight","Breaking Bad","Rick and Morty","Stat100_L1"
"Female","Female",62,120,7.5,"Freshman",3,4,30,0,1,65,60,7,25,49,50,7,"few",95,"Bajrangi Bhaijaan","The 100","The Good Doctor","Stat100_L1"
"Female","Female",58,130,6.5,"Sophomore",4,3.5,22,1,1,90,63,10.5,25,53,58,6,"few",50,"Wizard of OZ","Gotham","Broad City","Stat100_L1"
"Female","Female",68,148,7.5,"Sophomore",6,2.9,23,0,1,93,20,6.5,16,50,51,9,"few",50,"Chronicles of Narnia","Queen Sugar","House Hunters","Stat100_L1"
"Female","Female",62,170,8,"Freshman",5,2.5,19,2,2,123,80,5.5,15,36,43,2,"one",25,"Titanic","Gossip Girl","Scandal","Stat100_L1"
"Female","Female",70,160,10,"Freshman",3,3.9,28,5,6,110,0,7,25,52,50,7,"thousands",50,"The Secret Life of Walter Mitty","Black Mirror","It's Always Sunny in Philly","Stat100_L1"
"Female","Female",60,130,7,"Sophomore",3,3.2,25,3,0,100,0,7,15,50,47,8,"few",75,"titanic","greys anatomy","stranger things","Stat100_L1"
"Female","Female",62,170,6.5,"Junior",3.5,2,23,2,3,100,0,6.5,14,40,40,8,"thousands",30,"School of Rock","Greys anatomy","How to get away with murder","Stat100_L1"
"Female","Female",63,125,8,"Sophomore",4,3.6,28,1,2,100,100,5,12,52,56,5,"few",10,"Inception","Greys Anatomy","Game of Thrones","Stat100_L1"
"Male","Male",74,182,11,"Freshman",2,3.3,28,0,1,124,0,8,5,56,54,1,"few",50,"Pineapple Express","Breaking Bad","The Office","Stat100_L1"
"Female","Female",67,211,11,"Freshman",2,2.8,24,3,8,82,1,4.5,11,36,39,6,"few",25,"WHAT HAPPENEED TO MONDAY","GROWNISH","DESPARATE HOUSEWIVES","Stat100_L1"
"Male","Male",67,128,9.5,"Sophomore",0,3.3,22,10,5,60,25,7,15,45,48,8,"one",20,"Kingsman","Limitless","Black-ish","Stat100_L1"
"Male","Male",67,192,8,"Freshman",1,3.5,28,0,2,130,400,6,10,41,41,4,"few",90,"Pulp Fiction","Breaking Bad","The Office","Stat100_L1"
"Female","Female",69,140,10.5,"Freshman",5,3.4,20,6,2,0,80,9,10,42,44,8,"one",90,"Thor: Ragnarok","The Walking Dead","Catfish","Stat100_L1"
"Male","Male",69,165,10.5,"Freshman",1,3.4,29,1,2,115,11,8,9,54,56,9,"thousands",50,"limitless","narcos","marco polo","Stat100_L1"
"Male","Male",68,151,11,"Freshman",3,4,33,0,2,115,60,7,4,40,47,9,"hundreds",100,"none","The Flash","Rick and Morty","Stat100_L1"
"Male","Male",71,195,10.5,"Freshman",0.5,3.3,25,0,2,100,150,9,7,49,59,7,"few",30,"Superbad","Game of Thrones","Lost","Stat100_L1"
"Male","Male",74,170,11,"Junior",6,3.1,32,15,10,155,10,7,16,58,60,5,"thousands",10,"Phenomenon","Scrubs","How I Met Your Mother","Stat100_L1"
"Female","Male",69,165,8.5,"Freshman",2,3.4,21,10,2,0,4,7,9,54,59,7,"dozens",49,"Scott Pilgrim vs the World","BoJack Horseman","Skins","Stat100_L1"
"Female","Female",68,160,9,"Freshman",1,3.4,27,0,4,82,100,7.5,10,52,56,7,"one",70,"Legally Blonde","Big Little Lies","The Office","Stat100_L1"
"Female","Female",61,123,6.5,"Freshman",3,4,32,5,3,100,74,8,9,49,49,7,"few",85,"Baby Driver","The Office","Arrested Development","Stat100_L1"
"Female","Female",62,125,6.5,"Sophomore",2.5,3,21,3,2,0,20,5.5,10,41,47,9,"one",90,"Under the Same Moon","Black Mirror","13 Reasons Why","Stat100_L1"
"Female","Female",66,185,10,"Sophomore",2.5,3.8,21,0,2,100,5,8,13,44,45,3,"few",40,"Love & Basketball","Power","Chicago P.D.","Stat100_L1"
"Female","Female",68,220,10,"Sophomore",2,2,21,1,2,0,35,5,10,42,42,4,"few",10,"Coco","The Office","Reign","Stat100_L1"
"Female","Female",67,143,7.5,"Freshman",5,4,24,0,0,70,80,5,10,47,47,7,"millions",100,"Star Wars: The Last Jedi","Brooklyn 99","Narcos","Stat100_L1"
"Male","Male",73,189,12,"Sophomore",3,2.8,27,1,2,97,15,8,12,55,57,2,"few",40,"All Eyez On Me","First 48","Family Guy","Stat100_L1"
"Female","Female",64,108,6.5,"Sophomore",0.5,3.4,28,16,1,0,200,4.5,10,42,50,3,"none",60,"Arrival","Westworld","The Newsroom","Stat100_L1"
"Male","Male",67,155,10,"Freshman",2.5,3.7,24,0,1,95,50,7,7,51,53,5,"hundreds",100,"Super-bad","Last Ship","Seal Team 6","Stat100_L1"
"Male","Male",71,165,12.5,"Freshman",3,3.8,24,4,1,0,5,5.5,15,45,65,7,"few",99,"jump","Doctor Who","Seinfield","Stat100_L1"
"Female","Female",66,150,8,"Freshman",3,3.7,25,0,2,30,10,5,6,40,40,4,"one",35,"Nerve","Parks and Recreation","Criminal Minds","Stat100_L1"
